fold num,imgid,label,feature1,feature2,feature3
2,image (212).JPG,0,175.0,109.5,973.827550649643
3,image (446).JPG,0,111.0,107.0,763.092488527298
4,image (1220).JPG,0,23004,2034.5,819.1858534812927
5,image (311).JPG,0,20280,3338.5,621.369619011879
6,image (779).JPG,0,124.0,1.5,976.3473217487335
7,image (901).JPG,0,154.5,35.5,1437.0407537221909
8,image (144).JPG,0,82.5,0,700.5411919355392
9,image (33).JPG,0,142.5,0.0,1162.0701912641525
0,image (909).JPG,0,43.5,2.5,843.6295045614243
1,image (1417).JPG,0,164.0,0.0,1163.425529718399
2,image (284).JPG,0,63.5,20.0,425.1442233324051
3,image (562).JPG,0,99.0,18.0,731.3523740768433
4,image (1254).JPG,0,180.0,19.5,1213.5087900161743
5,image (30).JPG,0,18779.5,12.5,577.6295045614243
6,image (669).JPG,0,108.0,0,862.0630509853363
7,image (675).JPG,0,104.5,87.5,1226.815358042717
8,image (561).JPG,0,32175,220.5,1056.5971026420593
9,image (1268).JPG,0,19783.5,0,558.9432128667831
0,image (962).JPG,0,36120,200.5,1285.449914932251
1,image (110).JPG,0,106.5,0.0,879.3351291418076
2,image (868).JPG,0,96.0,25.0,505.75439500808716
3,image (1407).JPG,0,14863.0,0.0,503.3868639469147
4,image (511).JPG,0,267.0,72.0,1605.1799247264862
5,image (1125).JPG,0,156.0,118.5,1537.3077795505524
6,image (289).JPG,0,222.5,164.5,1348.3443573713303
7,image (39).JPG,0,122.0,6.5,822.891478061676
8,image (557).JPG,0,126.5,0.0,1002.3889518976212
9,image (1068).JPG,0,251.5,47.5,1649.3393050432205
0,image (1240).JPG,0,23053.0,350.0,622.8670928478241
1,image (1501).JPG,0,2439.0,0.0,1160.0529463291168
2,image (1485).JPG,0,237.0,0.0,1322.5869979858398
3,image (1160).JPG,0,78.5,39.5,832.9675980806351
4,image (1498).JPG,0,15409.5,137.0,609.9137753248215
5,image (518).JPG,0,7144,27.5,435.66399443149567
6,image (408).JPG,0,94.0,0.0,1166.9747383594513
7,image (55).JPG,0,90.5,36.5,646.8254626989365
8,image (1399).JPG,0,32116,1370.5,1683.4986853599548
9,image (1060).JPG,0,121.5,1.0,809.4772645235062
0,image (417).JPG,0,18076.5,2690.0,525.9726504087448
1,image (1105).JPG,0,184.0,3.5,1077.9108109474182
2,image (171).JPG,0,68.5,0.0,554.457931637764
3,image (67).JPG,0,191.5,0.0,976.0113161802292
4,image (1303).JPG,0,23769.0,0.0,609.7543950080872
5,image (622).JPG,0,68.5,0,543.0853482484818
6,image (236).JPG,0,128.5,0.5,1258.0701912641525
7,image (520).JPG,0,67.5,0.5,602.1147857904434
8,image (1136).JPG,0,25983.0,26.0,654.8670928478241
9,image (1260).JPG,0,44.0,0,330.3919162750244
0,image (1324).JPG,0,143.0,66.5,1003.4011445045471
1,image (223).JPG,0,143.5,18.5,746.2468165159225
2,image (524).JPG,0,77.0,0,377.73000979423523
3,image (158).JPG,0,142.5,0.0,1136.9574934244156
4,image (457).JPG,0,92.5,1.0,1250.6732226610184
5,image (1101).JPG,0,109.5,0.0,563.5950146913528
6,image (1164).JPG,0,117.0,0,1120.714852809906
7,image (665).JPG,0,82.0,0,920.8670928478241
8,image (136).JPG,0,212.0,0,1324.5037376880646
9,image (666).JPG,0,128.5,0,676.5067020654678
0,image (793).JPG,0,16416,183.0,1307.3422694206238
1,image (1462).JPG,0,9870.0,168.0,446.55843687057495
2,image (34).JPG,0,17139.0,0.0,607.8132700920105
3,image (220).JPG,0,55.5,0.0,676.6000670194626
4,image (1335).JPG,0,161.0,0.0,986.0285611152649
5,image (1180).JPG,0,103.5,1.5,681.9381605386734
6,image (822).JPG,0,22440,196.0,983.5605248212814
7,image (1208).JPG,0,198.0,0.0,1195.650925397873
8,image (203).JPG,0,161.0,0.0,1234.0529463291168
9,image (1014).JPG,0,247.0,0.5,1403.6408207416534
0,image (1259).JPG,0,192.0,1.0,1155.1656441688538
1,image (181).JPG,0,10627.5,48.0,474.8843377828598
2,image (71).JPG,0,73.0,0.0,494.84270763397217
3,image (596).JPG,0,118.5,0.0,945.9625457525253
4,image (693).JPG,0,118.5,0.0,1193.9869309663773
5,image (992).JPG,0,135.0,0,915.9453008174896
6,image (955).JPG,0,178.0,0.0,1080.8813734054565
7,image (972).JPG,0,17554.0,0.0,579.5289993286133
8,image (898).JPG,0,30275,244.0,797.1341186761856
9,image (634).JPG,0,142.5,0,1032.1290663480759
0,image (919).JPG,0,205.0,0.0,1356.0184564590454
1,image (745).JPG,0,52.5,1.0,698.457931637764
2,image (756).JPG,0,222.5,0,1199.4326699972153
3,image (105).JPG,0,94.0,18.5,574.2396762371063
4,image (304).JPG,0,162.5,1.5,1138.0113161802292
5,image (1391).JPG,0,27816,597.0,1225.1412589550018
6,image (131).JPG,0,18737.0,0,582.357426404953
7,image (341).JPG,0,117.0,0,856.3473217487335
8,image (1147).JPG,0,13360.0,6.0,649.3523740768433
9,image (963).JPG,0,149.0,43.5,1065.4844048023224
0,image (736).JPG,0,89.0,0.5,793.6955199241638
1,image (591).JPG,0,213.5,54.0,1577.5991905927658
2,image (839).JPG,0,80.5,0.0,534.256921172142
3,image (98).JPG,0,218.5,32.0,1512.3443573713303
4,image (1175).JPG,0,65.0,0,595.4701242446899
5,image (965).JPG,0,73.0,0.0,406.2152910232544
6,image (559).JPG,0,184.0,107.0,1269.3910398483276
7,image (1176).JPG,0,90.5,0.5,636.3401814699173
8,image (1054).JPG,0,12447.5,0.0,545.5706294775009
9,image (1194).JPG,0,27588,691.0,906.1463112831116
0,image (119).JPG,0,113.5,0,1059.501649737358
1,image (678).JPG,0,183.5,4.5,1380.8052533864975
2,image (1353).JPG,0,159.0,0.0,1036.513842344284
3,image (642).JPG,0,236.5,60.5,1814.7118884325027
4,image (1048).JPG,0,56.5,15.5,612.3157962560654
5,image (1311).JPG,0,109.0,0.0,994.2884466648102
6,image (121).JPG,0,22915.0,271.0,591.3279888629913
7,image (329).JPG,0,113.5,4.0,831.6193999052048
8,image (1228).JPG,0,185.0,0,1616.7880084514618
9,image (772).JPG,0,31228,4099.5,1290.5209826231003
0,image (637).JPG,0,17819.0,74.5,618.156415939331
1,image (1323).JPG,0,98.5,0.0,743.2518688440323
2,image (621).JPG,0,19867.0,0.0,595.3279888629913
3,image (623).JPG,0,107.0,2.0,730.6072072982788
4,image (1252).JPG,0,54.0,0.0,649.9310202598572
5,image (995).JPG,0,68.0,0,618.6416971683502
6,image (1284).JPG,0,21372,771.5,1225.2661494016647
7,image (1467).JPG,0,39.0,3.5,595.1025931835175
8,image (70).JPG,0,19800,2011.0,913.4183894395828
9,image (1031).JPG,0,112.0,0,536.5239470005035
0,image (1265).JPG,0,20263.5,0,651.2274836301804
1,image (1192).JPG,0,62.0,0,636.4995617866516
2,image (348).JPG,0,177.5,28.0,1283.8935660123825
3,image (49).JPG,0,261.5,41.0,1757.0794194936752
4,image (950).JPG,0,190.0,0.0,1147.5087900161743
5,image (1188).JPG,0,201.5,0.0,1557.3149198293686
6,image (994).JPG,0,138.0,8.5,1050.5727174282074
7,image (1057).JPG,0,95.5,0,530.6833273172379
8,image (346).JPG,0,169.0,0.5,920.3128318786621
9,image (491).JPG,0,133.0,0,1566.8813734054565
0,image (697).JPG,0,22536.0,187.0,608.2985513210297
1,image (708).JPG,0,111.0,0.0,621.8376553058624
2,image (803).JPG,0,201.5,1.0,1518.6875032186508
3,image (1339).JPG,0,103.0,0.0,760.4650719165802
4,image (837).JPG,0,159.5,0.0,996.7564829587936
5,image (1392).JPG,0,10019.0,24.0,406.3330411911011
6,image (1129).JPG,0,96.0,0,505.4112491607666
7,image (1092).JPG,0,84.5,0,593.9970356225967
8,image (1250).JPG,0,22015,347.5,585.1858534812927
9,image (1378).JPG,0,57.5,0.0,660.0559107065201
0,image (911).JPG,0,164.0,0.0,968.004175901413
1,image (781).JPG,0,78.0,0.0,590.9848430156708
2,image (820).JPG,0,152.0,36.0,1117.2833943367004
3,image (1135).JPG,0,74.0,0,496.01428055763245
4,image (1122).JPG,0,19278,1612.5,648.7249574661255
5,image (1288).JPG,0,142.0,0,996.714852809906
6,image (277).JPG,0,55.0,0,519.3868639469147
7,image (1441).JPG,0,33660,451.5,811.7371500730515
8,image (1029).JPG,0,151.0,14.5,1171.2001340389252
9,image (1389).JPG,0,212.0,188.0,1426.160591840744
0,image (1199).JPG,0,56.5,0,468.03152549266815
1,image (1492).JPG,0,101.5,0,752.2224313020706
2,image (264).JPG,0,134.5,14.5,1054.9574934244156
3,image (139).JPG,0,24882,1005.0,848.9747383594513
4,image (350).JPG,0,181.0,121.0,1443.3910398483276
5,image (1413).JPG,0,108.5,23.0,715.8792854547501
6,image (502).JPG,0,110.0,11.0,660.5239470005035
7,image (332).JPG,0,22587.0,0.0,966.5138423442841
8,image (1398).JPG,0,126.5,4.5,1103.3006392717361
9,image (108).JPG,0,149.5,0.0,1067.2417641878128
0,image (162).JPG,0,185.0,10.5,1089.3666546344757
1,image (360).JPG,0,178.0,0,1214.538227558136
2,image (281).JPG,0,128.5,13.5,1065.016368508339
3,image (984).JPG,0,117.5,5.5,1021.903670668602
4,image (447).JPG,0,84.5,0,753.5117543935776
5,image (221).JPG,0,103.5,34.5,876.8498479127884
6,image (610).JPG,0,22010,2612.5,723.2762540578842
7,image (391).JPG,0,168.5,0.0,968.0701912641525
8,image (1081).JPG,0,112.5,87.0,648.7077125310898
9,image (1367).JPG,0,134.5,1.5,920.5899623632431
0,image (1134).JPG,0,89.0,0,436.01428055763245
1,image (1100).JPG,0,154.0,0.0,1101.2833943367004
2,image (757).JPG,0,12247.5,2.0,626.4823168516159
3,image (444).JPG,0,187.0,3.5,1392.136206626892
4,image (283).JPG,0,148.5,0,938.4722121953964
5,image (42).JPG,0,185.0,0.0,1264.337217092514
6,image (805).JPG,0,29725,204.5,746.1219260692596
7,image (425).JPG,0,134.5,0,829.903670668602
8,image (163).JPG,0,140.0,15.5,665.2934989929199
9,image (369).JPG,0,117.0,1.5,524.3818116188049
0,image (1476).JPG,0,112.5,0,779.6782749891281
1,image (579).JPG,0,138.0,5.0,1098.028561115265
2,image (1151).JPG,0,177.0,0.0,1294.2783420085907
3,image (1191).JPG,0,25880.0,0.0,657.068103313446
4,image (863).JPG,0,23.0,0,416.8771975040436
5,image (1363).JPG,0,66.0,0,624.7838325500488
6,image (629).JPG,0,85.5,2.0,849.5950146913528
7,image (415).JPG,0,100.0,0,699.6955199241638
8,image (699).JPG,0,28424,458.5,1514.4032324552536
9,image (185).JPG,0,151.5,0.0,1282.3544620275497
0,image (844).JPG,0,95.5,1.0,665.9381605386734
1,image (673).JPG,0,24182,108.5,649.2030984163284
2,image (388).JPG,0,16647.0,2856.0,702.2640614509583
3,image (247).JPG,0,27387,3293.5,1042.2539567947388
4,image (893).JPG,0,78.0,0.0,578.9848430156708
5,image (308).JPG,0,149.5,0,1053.928055882454
6,image (762).JPG,0,91.5,87.5,781.7371500730515
7,image (112).JPG,0,18753,756.0,981.827550649643
8,image (116).JPG,0,127.5,0.5,1116.1290663480759
9,image (513).JPG,0,185.5,0,1441.5748053789139
0,image (799).JPG,0,58.0,0,675.8721451759338
1,image (560).JPG,0,207.0,127.5,1337.3321647644043
2,image (1321).JPG,0,140.5,2.0,1023.5016497373581
3,image (957).JPG,0,251.5,0.5,1662.9372841119766
4,image (450).JPG,0,153.5,3.5,990.0701912641525
5,image (871).JPG,0,163.5,0.0,920.4722121953964
6,image (740).JPG,0,121.5,22.5,1191.6437851190567
7,image (401).JPG,0,101.0,0.0,879.092488527298
8,image (1230).JPG,0,20853.5,149.0,600.1980460882187
9,image (838).JPG,0,172.0,9.5,1399.248904466629
0,image (718).JPG,0,57.5,0,566.1147857904434
1,image (720).JPG,0,68.5,0,542.3990565538406
2,image (238).JPG,1,39672,585.5,969.5188946723938
3,image (410).JPG,1,176.0,15.0,1540.2194669246674
4,image (758).JPG,1,30728,175.5,667.5950146913528
5,image (355).JPG,1,62.0,0.0,410.7594473361969
6,image (648).JPG,1,37191,153.5,1369.1240140199661
7,image (2).JPG,1,4495,12.0,325.3380935192108
8,image (656).JPG,1,27784,1255.0,842.0214208364487
9,image (344).JPG,1,45850,529.0,2007.7240810394287
0,image (880).JPG,1,189.0,133.5,1615.8174459934235
1,image (178).JPG,1,9840,202.5,618.3990565538406
2,image (683).JPG,1,45843,467.5,1635.2144145965576
3,image (778).JPG,1,84.0,5.0,515.8132700920105
4,image (722).JPG,1,34189,840.0,1110.9991235733032
5,image (922).JPG,1,57.5,31.0,790.1391710042953
6,image (426).JPG,1,35035,131.0,1291.827550649643
7,image (664).JPG,1,32379,502.5,937.1513636112213
8,image (743).JPG,1,49.0,1.5,496.4751765727997
9,image (581).JPG,1,34170,156.0,1255.52603495121
0,image (742).JPG,1,42880,1383.0,799.5777697563171
1,image (78).JPG,1,45153,707.5,1516.8641284704208
2,image (709).JPG,1,44785,3002.5,1156.0113161802292
3,image (375).JPG,1,39270,221.5,1526.8052533864975
4,image (331).JPG,1,18886,1086.0,1124.1118214130402
5,image (872).JPG,1,18960,139.0,715.369619011879
6,image (553).JPG,1,43578,783.0,1358.8468835353851
7,image (565).JPG,1,46375,324.5,1535.0062638521194
8,image (440).JPG,1,144.0,119.0,1141.1412589550018
9,image (612).JPG,1,37.0,0,298.04877042770386
0,image (817).JPG,1,17424,69.5,654.6000670194626
1,image (828).JPG,1,109.0,14.5,912.5483322143555
2,image (370).JPG,1,31616,322.0,1014.3056915998459
3,image (386).JPG,1,27784,1263.0,836.7077125310898
4,image (647).JPG,1,47256,1140.5,1719.9250915050507
5,image (257).JPG,1,142.0,16.5,765.5188946723938
6,image (354).JPG,1,31944,1502.0,935.2346239089966
7,image (717).JPG,1,23240,1798.5,902.5483322143555
8,image (418).JPG,1,44707,735.0,1726.4448626041412
9,image (704).JPG,1,180.0,0.0,1617.1311542987823
0,image (68).JPG,1,42.0,0.0,448.3330411911011
1,image (734).JPG,1,26180,426.0,778.8670928478241
2,image (48).JPG,1,41990,725.5,1343.550420165062
3,image (261).JPG,1,17750,211.5,668.8427076339722
4,image (254).JPG,1,38055,1486.5,795.1513636112213
5,image (653).JPG,1,24795,419.5,733.1097334623337
6,image (263).JPG,1,46112,997.0,1808.9128988981247
7,image (204).JPG,1,19239,362.0,822.180801153183
8,image (760).JPG,1,16510,1453.5,661.5706294775009
9,image (782).JPG,1,21463,512.5,839.092488527298
0,image (149).JPG,1,98.5,0.0,912.6488374471664
1,image (836).JPG,1,32560,1128.0,785.8376553058624
2,image (87).JPG,1,123.5,34.5,1216.4722121953964
3,image (41).JPG,1,23.0,0,304.1076455116272
4,image (939).JPG,1,39680,385.5,1153.0336134433746
5,image (968).JPG,1,23961,311.5,919.5777697563171
6,image (795).JPG,1,39990,545.0,1462.9818786382675
7,image (320).JPG,1,41064,2395.5,1014.5310872793198
8,image (588).JPG,1,23958,208.0,591.5706294775009
9,image (170).JPG,1,592.5,0.0,740.6244522333145
0,image (715).JPG,1,20585,3827.5,868.1391710042953
1,image (335).JPG,1,46636,859.0,1621.3321647644043
2,image (398).JPG,1,45584,167.5,982.5310872793198
3,image (26).JPG,1,41574,439.5,1661.2072743177414
4,image (53).JPG,1,44144,1822.0,1714.9301438331604
5,image (273).JPG,1,35397,582.0,1604.1017167568207
6,image (384).JPG,1,38192,620.5,1297.4082847833633
7,image (900).JPG,1,148.5,67.5,1407.2661494016647
8,image (631).JPG,1,45850,568.5,2007.4814404249191
9,image (780).JPG,1,3741,394.5,259.1787132024765
0,image (786).JPG,1,46440,974.0,1511.0062638521194
1,image (91).JPG,1,26775,941.0,1178.2468165159225
2,image (481).JPG,1,9744,175.5,598.6000670194626
3,image (104).JPG,1,83.0,18.0,463.1858534812927
4,image (674).JPG,1,74.0,28.0,676.8427076339722
5,image (754).JPG,1,15587,145.0,1004.8326029777527
6,image (334).JPG,1,202.5,100.0,1333.9768263101578
7,image (830).JPG,1,41664,912.0,1477.3321647644043
8,image (227).JPG,1,16740,199.5,788.0559107065201
9,image (218).JPG,1,46980,1088.0,1543.3149198293686
0,image (356).JPG,1,45056,274.5,1727.6408207416534
1,image (536).JPG,1,133.5,52.0,1200.9574934244156
2,image (875).JPG,1,39060,627.0,769.0508583784103
3,image (207).JPG,1,52.5,0.5,535.345233798027
4,image (434).JPG,1,31482,202.0,1170.028561115265
5,image (172).JPG,1,32128,222.5,985.6610300540924
6,image (967).JPG,1,47.0,12.0,422.81832242012024
7,image (271).JPG,1,17175,504.0,984.0214208364487
8,image (659).JPG,1,22333.5,797.0,1358.462107539177
9,image (929).JPG,1,66.0,9.5,702.8427076339722
0,image (814).JPG,1,46517,434.0,775.2346239089966
1,image (169).JPG,1,52.5,21.0,551.345233798027
2,image (73).JPG,1,212.0,135.0,1701.5575604438782
3,image (595).JPG,1,73.0,0.0,478.357426404953
4,image (470).JPG,1,13090,422.0,601.3868639469147
5,image (850).JPG,1,43380,939.5,1694.5108779668808
6,image (166).JPG,1,11130,365.5,610.9675980806351
7,image (4).JPG,1,73.5,58.5,965.4528793096542
8,image (894).JPG,1,37979,487.5,1095.7859205007553
9,image (454).JPG,1,8979,2068.0,602.9675980806351
0,image (492).JPG,1,97.5,27.5,884.7077125310898
1,image (239).JPG,1,43065,389.0,1381.5676651000977
2,image (707).JPG,1,13209,145.0,543.3279888629913
3,image (294).JPG,1,22263,326.5,811.8620405197144
4,image (537).JPG,1,42869,9165.0,1071.1585038900375
5,image (349).JPG,1,13520,439.5,586.9848430156708
6,image (934).JPG,1,42606,359.5,957.4945094585419
7,image (35).JPG,1,1111.0,1101.5,1805.3565499782562
8,image (65).JPG,1,9384,1958.5,1145.4011445045471
9,image (883).JPG,1,33768,379.0,1264.2712017297745
0,image (773).JPG,1,31964,1125.0,1016.714852809906
1,image (689).JPG,1,84.5,71.0,569.369619011879
2,image (849).JPG,1,21424,918.5,828.4406867027283
3,image (478).JPG,1,23130,434.0,763.9209156036377
4,image (96).JPG,1,4300,30.0,476.7766922712326
5,image (947).JPG,1,30750,186.0,689.1269783973694
6,image (445).JPG,1,27387,80.0,729.369619011879
7,image (602).JPG,1,46102,1093.0,1388.4204773902893
8,image (124).JPG,1,142.5,120.5,810.7665876150131
9,image (402).JPG,1,32379,502.5,936.9087229967117
0,image (853).JPG,1,34992,549.0,1246.3300768136978
1,image (256).JPG,1,105.0,19.5,984.2051863670349
2,image (563).JPG,1,15444,384.0,586.357426404953
3,image (639).JPG,1,131.5,6.0,1080.815358042717
4,image (506).JPG,1,35465,1109.0,1171.8519358634949
5,image (624).JPG,1,108.0,38.0,641.8376553058624
6,image (361).JPG,1,23.5,18.5,321.37972366809845
7,image (43).JPG,1,72.5,31.5,578.1147857904434
8,image (941).JPG,1,41586,1200.5,838.1635562181473
9,image (160).JPG,1,80.5,1.0,703.8549002408981
0,image (176).JPG,1,42944,9180.0,1371.6092952489853
1,image (590).JPG,1,45645,1042.5,1249.3666546344757
2,image (152).JPG,1,40800,512.0,732.281306385994
3,image (874).JPG,1,111.0,8.5,504.7249574661255
4,image (479).JPG,1,23130,431.5,764.7493426799774
5,image (200).JPG,1,44892,321.5,1034.3300768136978
6,image (50).JPG,1,39342,1523.5,1595.1900293827057
7,image (705).JPG,1,175.0,2.0,1626.361602306366
8,image (751).JPG,1,11972,148.5,584.7838325500488
9,image (373).JPG,1,19032,214.0,955.0163685083389
0,image (52).JPG,1,87.5,32.0,867.7371500730515
1,image (526).JPG,1,177.5,153.5,1342.0945764780045
2,image (917).JPG,1,10286,270.0,578.6000670194626
3,image (228).JPG,1,33184,266.0,1121.501649737358
4,image (885).JPG,1,190.0,21.5,1461.3321647644043
5,image (449).JPG,1,27195,1068.5,1192.4894571304321
6,image (351).JPG,1,26228,1041.0,1058.1879414319992
7,image (22).JPG,1,31654,189.5,1264.614347577095
8,image (193).JPG,1,30929,659.5,1142.2295715808868
9,image (469).JPG,1,8000,271.5,426.4751765727997
0,image (235).JPG,1,23874,2141.5,761.5950146913528
1,image (574).JPG,1,43344,941.5,1857.0550342798233
2,image (986).JPG,1,32.5,0.0,374.14927566051483
3,image (397).JPG,1,36960,177.0,1101.4183894395828
4,image (296).JPG,1,15531,207.0,646.8254626989365
5,image (240).JPG,1,21980,200.0,1160.4965974092484
6,image (974).JPG,1,43500,307.0,788.0386657714844
7,image (187).JPG,1,35139,634.0,750.3401814699173
8,image (890).JPG,1,47880,920.5,1141.602154970169
9,image (363).JPG,1,43316,424.5,800.1635562181473
0,image (575).JPG,1,36603,775.0,1858.084471821785
1,image (338).JPG,1,42300,882.5,1743.4398102760315
2,image (1).JPG,1,55.5,1.0,503.48736917972565
3,image (869).JPG,1,96.0,0.0,612.3818116188049
4,image (309).JPG,1,36.5,0,299.4629839658737
5,image (585).JPG,1,9652,222.0,646.7665876150131
6,image (387).JPG,1,42640,235.0,766.5655771493912
7,image (698).JPG,1,27560,639.0,853.8620405197144
8,image (46).JPG,1,45108,305.0,1738.7118884325027
9,image (993).JPG,1,40300,194.0,1264.8986183404922
0,image (463).JPG,1,7320,144.0,617.4629839658737
1,image (466).JPG,1,10721,276.0,733.369619011879
2,image (475).JPG,1,38556,629.0,1749.7169407606125
3,image (459).JPG,1,27818.0,102.0,814.8082177639008
4,image (641).JPG,1,7560,727.5,650.4823168516159
5,image (435).JPG,1,26676,590.0,744.2224313020706
6,image (573).JPG,1,26123,559.0,1037.8447955846786
7,image (448).JPG,1,44000,395.5,1374.8986183404922
8,image (272).JPG,1,103.5,64.5,739.0508583784103
9,image (422).JPG,1,32810,703.0,979.0336134433746
0,image (897).JPG,1,27030,1361.5,1185.0062638521194
1,image (385).JPG,1,14637,65.5,597.6295045614243
2,image (555).JPG,1,10680,58.5,650.457931637764
3,image (298).JPG,1,34776,731.5,1142.8986183404922
4,image (802).JPG,1,98.5,28.0,933.3351291418076
5,image (325).JPG,1,87.5,9.0,737.3107439279556
6,image (862).JPG,1,30448,403.0,776.9087229967117
7,image (362).JPG,1,42904,288.5,1541.8346909284592
8,image (811).JPG,1,9204,1112.0,516.3746713399887
9,image (313).JPG,1,156.0,23.0,1004.5138423442841
0,image (630).JPG,1,3136,1202.0,435.88939011096954
1,image (848).JPG,1,41164,203.5,1821.3149198293686
2,image (696).JPG,1,42828,4587.0,1169.0579986572266
3,image (791).JPG,1,54.5,16.5,573.6295045614243
4,image (725).JPG,1,4080,221.0,412.71781718730927
5,image (538).JPG,1,42944,9114.5,1368.7808681726456
6,image (923).JPG,1,140.5,29.0,1413.6681703329086
7,image (295).JPG,1,64.0,1.0,511.78888487815857
8,image (525).JPG,1,23868,302.5,690.0142805576324
9,image (177).JPG,1,41472,245.5,1428.9818786382675
0,image (16).JPG,1,188.0,44.5,1195.0235087871552
1,image (855).JPG,1,26010,401.5,810.3818116188049
2,image (269).JPG,1,33099,626.0,1334.8885136842728
3,image (57).JPG,1,55.0,29.0,449.1614682674408
4,image (684).JPG,1,32810,707.5,1053.3595143556595
5,image (279).JPG,1,43139,335.0,1427.3666546344757
6,image (907).JPG,1,18798,508.0,644.357426404953
7,image (8).JPG,1,40095,806.5,1409.0062638521194
8,image (509).JPG,1,76.0,0.0,683.1269783973694
9,image (381).JPG,1,21293,676.0,1169.727045416832
0,image (83).JPG,1,17850,797.0,640.156415939331
1,image (490).JPG,1,17775,100.0,667.168608546257
2,image (927).JPG,1,81.5,0.0,869.3107439279556
3,image (226).JPG,1,45144,239.5,1580.084471821785
4,image (377).JPG,1,47256,1179.0,1721.58194565773
5,image (503).JPG,1,43200,455.0,1419.1828891038895
6,image (324).JPG,1,28305,368.0,968.991983294487
